qseqid	sseqid	pident	length	qlen	mismatch	gapopen	gaps	nident	qstart	qend	sstart	send	evalue	qcovs	qcovhsp	bitscore
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scaC|MF990778.1_prot_AXH01214.1_3_[gene=scaC]_[locus_tag=streptococcinA_00003]_[protein=lactococcin_972_family_transporter_protein_ScaC]_[protein_id=AXH01214.1]_[location=2445..3086]_[gbkey=CDS]	26.230	183	67288	130	3	5	48	13894	14430	19	200	1.02e-13	5	1	70.1
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scaC|MF990778.1_prot_AXH01214.1_3_[gene=scaC]_[locus_tag=streptococcinA_00003]_[protein=lactococcin_972_family_transporter_protein_ScaC]_[protein_id=AXH01214.1]_[location=2445..3086]_[gbkey=CDS]	24.464	233	67288	150	6	26	57	13076	13756	1	213	2.70e-12	5	1	65.9
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scaC|MF990778.1_prot_AXH01214.1_3_[gene=scaC]_[locus_tag=streptococcinA_00003]_[protein=lactococcin_972_family_transporter_protein_ScaC]_[protein_id=AXH01214.1]_[location=2445..3086]_[gbkey=CDS]	27.322	183	67288	98	8	35	50	31198	31659	20	196	1.10e-04	5	1	43.1
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scaC|MF990778.1_prot_AXH01214.1_3_[gene=scaC]_[locus_tag=streptococcinA_00003]_[protein=lactococcin_972_family_transporter_protein_ScaC]_[protein_id=AXH01214.1]_[location=2445..3086]_[gbkey=CDS]	31.915	47	67288	32	0	0	15	30181	30321	1	47	7.51e-04	5	0	40.8
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	35.577	208	67288	125	5	9	74	41658	42278	1	200	1.21e-31	5	1	121
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	31.863	204	67288	126	7	13	65	16735	17331	1	196	1.29e-23	5	1	98.6
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	23.556	225	67288	155	4	17	53	13076	13750	1	208	3.18e-14	5	1	71.2
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	24.096	166	67288	124	2	2	40	13846	14340	3	167	5.53e-11	5	1	62.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	26.633	199	67288	123	7	23	53	31177	31710	13	209	1.72e-09	5	1	57.4
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	29.204	113	67288	65	4	15	33	30181	30477	1	112	7.59e-08	5	0	52.8
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	35.000	200	67288	118	3	12	70	41715	42299	16	208	1.53e-30	5	1	118
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	32.212	208	67288	125	5	16	67	16735	17337	1	199	3.13e-27	5	1	109
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	30.065	153	67288	98	3	9	46	13897	14340	20	168	1.51e-14	5	1	72.4
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	24.510	204	67288	140	1	14	50	13076	13687	1	190	1.01e-12	5	1	67.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	27.363	201	67288	122	6	24	55	31177	31713	13	211	5.31e-08	5	1	53.1
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	30.693	101	67288	58	2	12	31	30181	30447	1	101	2.54e-06	5	0	48.1
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	31.481	216	67288	140	3	8	68	41658	42302	1	209	2.23e-28	5	1	112
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	32.420	219	67288	129	6	19	71	16735	17352	1	213	1.12e-26	5	1	107
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	28.916	166	67288	117	1	1	48	13846	14340	3	168	2.27e-14	5	1	72.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	25.446	224	67288	148	6	19	57	13076	13741	1	207	3.07e-13	5	1	68.6
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	28.218	202	67288	117	6	28	57	31180	31713	14	211	4.44e-09	5	1	56.2
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	30.612	98	67288	54	4	14	30	30181	30435	1	97	1.64e-05	5	0	45.8
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	33.491	212	67288	133	3	8	71	41658	42290	1	205	2.52e-27	5	1	109
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	34.921	189	67288	116	4	7	66	16780	17337	15	199	2.14e-24	5	1	100
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	28.994	169	67288	111	2	9	49	13849	14340	4	168	7.37e-15	5	1	73.2
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	24.545	220	67288	151	3	15	54	13076	13735	1	205	2.04e-14	5	1	72.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	29.508	61	67288	41	2	2	18	30181	30360	1	60	1.98e-04	5	0	42.4
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	26.263	198	67288	124	6	22	52	31180	31710	14	210	3.53e-04	5	1	41.6
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slsF|MF990794.1_prot_AXH01309.1_5_[gene=slsF]_[locus_tag=streptolassin_00005]_[protein=lasso_peptide_transporter/immunity_protein_SlsF]_[protein_id=AXH01309.1]_[location=4475..5191]_[gbkey=CDS]	34.562	217	67288	128	5	14	75	16738	17382	5	209	5.15e-26	4	1	106
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slsF|MF990794.1_prot_AXH01309.1_5_[gene=slsF]_[locus_tag=streptolassin_00005]_[protein=lasso_peptide_transporter/immunity_protein_SlsF]_[protein_id=AXH01309.1]_[location=4475..5191]_[gbkey=CDS]	27.477	222	67288	146	5	15	61	41649	42311	1	208	8.26e-19	4	1	85.5
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slsF|MF990794.1_prot_AXH01309.1_5_[gene=slsF]_[locus_tag=streptolassin_00005]_[protein=lasso_peptide_transporter/immunity_protein_SlsF]_[protein_id=AXH01309.1]_[location=4475..5191]_[gbkey=CDS]	28.205	234	67288	141	5	27	66	13079	13774	5	213	3.80e-18	4	1	83.6
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slsF|MF990794.1_prot_AXH01309.1_5_[gene=slsF]_[locus_tag=streptolassin_00005]_[protein=lasso_peptide_transporter/immunity_protein_SlsF]_[protein_id=AXH01309.1]_[location=4475..5191]_[gbkey=CDS]	31.050	219	67288	136	5	15	68	13846	14490	6	213	1.50e-17	4	1	82.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	31.004	229	67288	148	3	10	71	13849	14535	5	223	5.27e-24	5	1	100
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	29.126	206	67288	129	4	17	60	16786	17391	18	210	4.68e-22	5	1	94.7
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	26.126	222	67288	149	5	15	58	41661	42323	3	210	8.74e-20	5	1	88.2
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	25.207	242	67288	154	5	27	61	13085	13810	5	219	3.80e-16	5	1	77.8
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	26.961	204	67288	121	8	28	55	31156	31704	6	202	6.97e-07	5	1	50.1
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	39.655	58	67288	35	0	0	23	30190	30363	5	62	2.03e-06	5	0	48.9
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sliR|MF990791.1_prot_AXH01285.1_2_[gene=sliR]_[locus_tag=streptolancidinI_00002]_[protein=response_regulator_SliR]_[protein_id=AXH01285.1]_[location=1415..2113]_[gbkey=CDS]	30.435	184	67288	120	4	8	56	54778	55311	46	227	1.51e-23	1	1	99.4
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sleF|MF990787.1_prot_AXH01259.1_8_[gene=sleF]_[locus_tag=streptolancidinE_00008]_[protein=lantibiotic_transporter/immunity_protein_SleF]_[protein_id=AXH01259.1]_[location=8697..9425]_[gbkey=CDS]	28.517	263	67288	155	6	33	75	13070	13828	1	240	2.35e-23	4	1	99.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sleF|MF990787.1_prot_AXH01259.1_8_[gene=sleF]_[locus_tag=streptolancidinE_00008]_[protein=lantibiotic_transporter/immunity_protein_SleF]_[protein_id=AXH01259.1]_[location=8697..9425]_[gbkey=CDS]	29.000	200	67288	129	5	13	58	41658	42254	3	190	2.95e-15	4	1	75.1
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sleF|MF990787.1_prot_AXH01259.1_8_[gene=sleF]_[locus_tag=streptolancidinE_00008]_[protein=lantibiotic_transporter/immunity_protein_SleF]_[protein_id=AXH01259.1]_[location=8697..9425]_[gbkey=CDS]	26.923	234	67288	162	5	9	63	13846	14535	5	233	7.21e-15	4	1	73.9
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sleF|MF990787.1_prot_AXH01259.1_8_[gene=sleF]_[locus_tag=streptolancidinE_00008]_[protein=lantibiotic_transporter/immunity_protein_SleF]_[protein_id=AXH01259.1]_[location=8697..9425]_[gbkey=CDS]	27.523	218	67288	149	7	9	60	16729	17379	1	210	1.66e-14	4	1	73.2
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sleF|MF990787.1_prot_AXH01259.1_8_[gene=sleF]_[locus_tag=streptolancidinE_00008]_[protein=lantibiotic_transporter/immunity_protein_SleF]_[protein_id=AXH01259.1]_[location=8697..9425]_[gbkey=CDS]	41.667	60	67288	35	0	0	25	30175	30354	1	60	1.02e-08	4	0	55.8
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slhR|MF990790.1_prot_AXH01272.1_2_[gene=slhR]_[locus_tag=streptolancidinH_00002]_[protein=response_regulator_SlhR]_[protein_id=AXH01272.1]_[location=1498..2181]_[gbkey=CDS]	31.319	182	67288	113	5	12	57	54778	55299	46	223	3.17e-23	1	1	98.2
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	28.279	244	67288	152	7	23	69	41661	42389	3	224	1.03e-22	5	1	96.7
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	27.670	206	67288	130	4	19	57	16786	17394	18	207	7.94e-21	5	1	91.3
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	29.767	215	67288	140	4	11	64	13846	14490	4	207	4.76e-20	5	1	89.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	24.473	237	67288	142	5	37	58	13079	13774	3	207	5.78e-16	5	1	77.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	36.364	66	67288	42	0	0	24	30184	30381	3	68	3.22e-06	5	0	48.1
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	25.668	187	67288	115	7	24	48	31150	31659	4	183	2.15e-05	5	1	45.4
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	slsR|MF990794.1_prot_AXH01312.1_8_[gene=slsR]_[locus_tag=streptolassin_00008]_[protein=response_regulator]_[protein_id=AXH01312.1]_[location=6619..7392]_[gbkey=CDS]	30.000	160	67288	108	3	4	48	54778	55251	80	237	1.43e-21	1	1	94.0
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sleT|MF990787.1_prot_AXH01257.1_6_[gene=sleT]_[locus_tag=streptolancidinE_00006]_[protein=lantibiotic_export_protein_SleT]_[protein_id=AXH01257.1]_[location=6357..8480]_[gbkey=CDS]	31.658	199	67288	124	5	12	63	16738	17319	473	664	4.70e-20	5	1	94.7
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sleT|MF990787.1_prot_AXH01257.1_6_[gene=sleT]_[locus_tag=streptolancidinE_00006]_[protein=lantibiotic_export_protein_SleT]_[protein_id=AXH01257.1]_[location=6357..8480]_[gbkey=CDS]	32.456	228	67288	126	7	28	74	41661	42311	473	683	1.15e-19	5	1	93.6
GCA_001083045.2|COCE02000117.1_Streptococcus_pneumoniae_strain_CH2079_genome_assembly,_contig:_CH2079_contig_36,_whole_genome_shotgun_sequence	sleT|MF990787.1_prot_AXH01257.1_6_[gene=sleT]_[locus_tag=streptolancidinE_00006]_[protein=lantibiotic_export_protein_SleT]_[protein_id=AXH01257.1]_[location=6357..8480]_[gbkey=CDS]	26.339	224	67288	153	6	12	59	13849	14502	475	692	8.54e-14	5	1	74.7
